	GSM1519923	GSM1519926	GSM1519927	GSM1519928	GSM1519929	GSM1519930	GSM1519933	GSM1519934	GSM1519935
LRRC37A4	6.541461646	5.5492287595	4.1691240995	4.0302723795	4.7848167015	5.939470480499999	5.696167173	6.613451549500001	6.2574500585
LRRC37B	3.042603595	3.9631580345	3.786911099	3.3481593640000002	4.508960892	5.00275694	2.943045614	3.7977142825	5.075288672999999
LRRC37B2	7.088294063	7.7325974755	8.244232173	7.5928856465	8.397810978999999	8.701736812	8.197871836500001	7.835418668	8.58182914
LRRC38	6.019212748	8.1406884205	5.648911292499999	6.03070491	5.957903452	7.2562982335	6.7598827660000005	6.750269054	6.7832337155
LRRC39	2.185604203	4.497582187	5.850627821000001	4.100285475	2.901453582	3.80061552	4.5295273069999995	1.70135952	1.27348804
LRRC3B	5.121316043	3.8829016960000002	3.2781835260000003	2.528007996	2.566155997	2.7971849719999997	6.623254437999999	2.760203957	6.580753716
LRRC4	8.718852972999999	8.165147112	8.821916603	8.864037587999999	8.648442837000001	8.290372757	9.013771086	8.975007426	9.545803153
LRRC40	11.75525137	8.588676239	10.81300759	11.98112451	12.35370475	10.91096856	10.94948062	10.30597561	10.38220475
LRRC41	2.736931539	4.1287732854999994	3.40856023	2.4103439509999998	3.2205034454999995	3.3088744334999998	4.747836465000001	3.7991612110000004	3.6331699005
LRRC42	2.3386741755	2.6306387855	3.7917946249999996	1.6623758825000001	3.4358497980000005	4.212288646	2.342075625	2.0337176955	2.210125025
LRRC43	5.576543029	8.041465475	6.921815281000001	6.139388222999999	5.781264082000001	6.528735997	7.683547017	7.160218877	6.924360452999999
LRRC45	1.298532089	1.295554525	1.3568139559999999	4.312691995	2.16868195	1.468334253	1.245615086	1.3741510330000002	1.398349319
LRRC46	5.00261081	2.6954470589999997	4.505595134	1.698276605	5.311805872	3.959025352	2.139499818	1.916278041	2.028854124
LRRC47	5.421331439333334	5.747824273666666	6.859954476333333	5.715548471999999	6.734967716333333	5.938063675666666	4.861989751666666	5.875906058999999	5.723146687
LRRC48	5.908627697	7.8843131865	6.8591835205	6.3818706075	7.3930900135	6.235047843	7.760817132	7.2528456955	6.391953127000001
LRRC49	5.18328407	2.828664373	1.355751856	5.6513638020000005	4.224293025	2.9261578960000003	5.394773086	5.000276037	3.333330597
LRRC4B	1.97903189	5.075381047	3.114636317	2.3607254	1.803973233	2.39173427	3.300299148	2.864930551	4.572771503999999
LRRC4C	2.1131724380000003	5.169093347	3.667622445	3.364433491	2.397526992	3.2273715480000003	4.231849148	3.52945536	4.1379218369999995
LRRC50	6.227084771	3.343708077	2.309985084	2.258214814	7.1968606920000004	2.334138999	2.702337635	2.330860661	7.084744493
LRRC55	5.020907716	6.498931949	6.079738921000001	5.03920733	6.797173549	2.496760046	6.828601141	6.73493944	4.342280894
LRRC56	6.897625506	6.372728479	4.949655033	6.421301816000001	6.211008542	5.686340836	4.151322536	3.1110493569999997	5.562934557999999
LRRC57	6.815941656	6.408650384	5.9543636184999995	6.5343165995	7.752257732	6.4015951765	6.1359299415	6.334202338	5.9248403505
LRRC58	1.9397224246666667	2.4202199180000004	3.379422206333334	1.7062178110000001	3.069542486	1.715668669	2.5257922416666667	2.7732332803333333	2.1159017436666665
LRRC59	3.162741164	4.826380477	4.157746292	5.527899242999999	4.989389965	2.878938116	3.5985763410000002	3.0863902660000004	3.5740746889999997
LRRC6	1.7803068709999998	1.260099912	6.469793951000001	5.078294608	4.269804592	4.577266763	1.2324134070000001	5.3029953139999995	5.1583796930000005
LRRC61	4.101063856000001	5.088801078	5.041101395	4.297336767	2.370106576	3.278408147	4.213670813	3.538328442	4.171705748
LRRC63	7.22031096	3.706152892	7.385784321	7.8890044029999995	7.398911997000001	7.8538351639999995	8.352872375	6.8186003170000005	8.154501471
LRRC68	9.397212228666667	8.761214233	9.215795540333334	9.626071059	9.022331811333334	8.872738281666665	8.011693499333333	8.275246510333334	8.664191957666667
LRRC7	7.384457759	6.206960828	9.018220669	4.89346115	7.267244441	7.65684718	10.4506873	9.079309239	9.358943721000001
LRRC8A	9.453358644	7.2285969955	9.990722028	9.9494506295	9.8561655615	9.103857161	8.5767738825	8.899220249	9.845571304
LRRC8B	5.6363040206666675	6.325064517666667	5.889519613333333	5.528355043	5.375195156	5.538329814000001	6.741768665333333	5.658731051	5.7989925026666675
LRRC8C	1.9081332519999998	3.900499342	2.48046435	2.031891849	3.099676933	4.3437555560000005	2.5136813730000003	4.259724433	4.614252095
LRRC8D	4.492718871	6.073488725	6.270029196	5.531561557000001	5.695244651	5.488102216000001	6.34000988	6.007819542999999	5.958659162999999
LRRC8E	4.7438019705	5.355618436	7.843400947	4.950355174	4.329060857	4.705435383	5.565742225	4.8793641805	4.440705544
LRRCC1	1.6890672089999998	2.0642805075	1.5806738404999998	1.6665373744999998	1.4245594289999999	1.8393606130000002	1.8992583095	1.443095608	1.5738350909999999
LRRFIP1	3.498342739	3.421563124	3.6447977559999996	3.9600053756666664	4.951320971666667	5.133320499666667	5.128838275666667	4.146745881	4.001368702666666
LRRFIP2	7.4029011475	9.1423025075	6.164483167499999	7.425558937	7.329475632	7.8336952505	10.300125539	8.5303328645	8.997071359
LRRIQ1	4.83942428	6.724964886	6.272373085	7.31928439	6.3755926789999995	6.140055769	6.4241163729999995	6.496979393999999	6.089163526
LRRIQ3	3.359383172	1.992648955	4.544169471	2.6829895269999997	1.384589939	2.731697638	2.0086512219999997	2.202073724	2.265442188
LRRK1	3.5070034430000003	1.536467355	3.054425865	3.434381628	1.29741001	1.3003504940000001	1.313160308	1.330108245	1.279339579
LRRK2	3.200831702	6.432834405	1.39697604	3.5194115889999997	2.052051042	3.090558845	5.228706982	4.222604943	1.458664755
LRRN1	3.422441798	6.38578124	1.662961011	5.456120528	3.8120088489999997	4.2798071019999995	1.57568309	2.275996299	5.000276037
LRRN2	1.5928872809999999	6.144390906	2.1124291	1.5703214069999998	4.200459614	4.362983538	2.69366731	4.137549257	2.266029701
LRRN3	4.443929225	3.955441351	6.7873436625	3.4518659515000003	3.4938233485000003	3.7623228250000005	6.8081744465	3.8005820450000005	4.0001368445
LRRN4	4.2117860455	5.906456822000001	5.3515201795	5.510117683000001	4.612254843	5.1796887875	5.8033669324999995	5.2387975870000005	4.806252141
LRRTM1	18.06823371	18.06823371	18.06823371	17.63250138	17.3984684	18.06823371	18.44864706	17.94102794	18.19734748
LRRTM2	7.248711731	8.34756789	9.105057599	6.041493267000001	6.408375924	7.10823361	8.442058527999999	8.261999172000001	8.379634033
LRRTM3	2.765882348	3.698096983	2.6427596650000003	2.414479086	2.5382316465	3.299887653	3.3943962140000004	2.9276971385	2.5962097845
LRRTM4	3.6598086656666666	4.232472702666667	3.069245073333333	2.855089097999999	4.845707232666666	2.4391425630000003	3.2355647196666664	2.6834190803333335	3.6799474363333338
LRSAM1	4.347537996000001	4.781722239	4.936067792	4.708285295	4.551345116	3.8931111639999996	6.180428735	5.9252663	4.757387648
LRTM1	2.375297295	4.002749349	3.3480656989999997	2.164237127	1.62594046	3.465492678	2.864930551	2.467798298	2.738134016
LRTM2	6.254459362	1.7956491909999999	1.32194018	4.948473531	1.863015325	1.25556982	1.328773265	1.298532089	1.2646479309999998
LRTOMT	6.003402486666666	4.388519533	5.477093096666667	5.823145167333333	5.778339171333333	5.816618554666667	6.360752582	5.997889059666666	5.336488426333333
LRWD1	6.816228263999999	9.09333845	8.010582009	7.195923272000001	7.0475404610000005	7.601165302999999	8.748224226	8.333364433	8.162783605
LSAMP	8.073525554	4.491140993	9.520823621	10.09250773	7.69698219	7.673133777	9.556205854	9.044665924	9.238821909
LSDP5	8.804270148	8.078653166999999	9.3628711765	9.098210418	9.0589016415	6.4077132445	8.774426932499999	8.4233276465	9.4446838025
LSG1	5.080143965666667	3.649320217333333	5.652296167333333	6.01710371	5.761022823333334	4.724451045666666	3.440693388333333	5.097605855	5.701878580333333
LSM1	7.075562591000001	8.515771598999999	8.414690721	7.544449143	7.413818777	7.231544803999999	7.743790235	7.650053214	8.177633252
LSM10	9.502492799	9.494857527	8.393811545	10.62704727	10.86279806	9.789015425	6.915745114	9.05200113	7.924962865
LSM11	4.778828688000001	6.7886673564999995	4.029919049	3.857823333	4.167186413	4.8864106175	4.3270845645	5.900518152	3.7736407119999997
LSM12	3.311039497	4.052578845	3.3577564460000002	2.6302311475	4.016496476	1.8506698204999998	1.966094455	2.526916302	1.410393446
LSM14A	3.3784846895000005	2.4086200840000003	2.109762472	3.18611661	2.7627619899999996	5.5038415205	1.9257784244999998	1.9324723105	2.0371835185
LSM14B	7.769898690666666	6.522212078333333	7.163516226	7.748464962000001	7.820715592	7.124627144666666	8.757656606	7.2703117106666655	7.212187505999999
LSM2	6.433320657	6.461314263999999	6.279043502	5.89396089	4.705446555	5.137955811	5.002459161	6.201357207	4.809431591
LSM3	6.4689662913333335	5.970622509999999	5.1181665396666665	4.634981652	5.432511120666668	5.072154067333334	4.772970242666666	5.693507688666667	6.268521389666667
LSM4	5.421876563	2.5452245805000002	1.8779166784999999	6.1887917885	2.7725815044999997	2.76793206	2.7279999685	2.8121765659999998	1.7125885725
LSM5	1.599276925	3.4516319269999998	3.0290578839999998	2.021656112	1.477296977	2.223631925	2.5422717809999997	2.237035648	2.566155997
LSM6	5.373618605	3.593607724	3.0879439110000004	5.137501474	5.017353964	1.6457949680000001	5.630890599	1.816577562	4.176261791
LSM7	6.533470778	7.815095707	6.456772927	5.999086137999999	5.887527614	6.702567277000001	7.3969273289999995	6.18805026	6.855625162000001
LSM8	6.126586708	6.134484692	6.39647816	5.3077690555	5.8700976785	5.732265053	7.8412531315	6.7081048485000005	5.852833999
LSMD1	4.8676308934999994	7.0932823205	5.6586154575	5.6501413905	5.0207347255000006	5.394991548	6.655130218	5.359225426	5.692440241
LSP1	5.579674187999999	8.36449582	6.782232456	4.992954766	4.955898981	6.594956357	8.400251297	6.814395459	7.427891146
LSR	7.685826167	7.957721702000001	8.288092217	3.9517291660000002	7.054282033	7.79761188	7.618414642	5.947666658999999	6.4573939970000005
LSS	2.709000966	2.42771586175	3.5879395802499996	3.02445039275	3.081110772	3.2679766192499997	3.07239439575	2.919192538	3.75121386625
LST-3TM12	4.046494461	4.170629568	3.2483136189999997	2.7835908760000003	3.1726304130000003	2.9401787269999997	5.92209135	2.963849185	3.5838816560000004
LST1	1.4920016280000001	4.532003117	1.8168114995	1.6378182165000001	1.4616282995	1.575005005	2.3281779335	1.7394454010000002	1.9486639675000001
LTA	4.543597194	7.450936458999999	6.480361746	5.435619892	4.54460122	5.48485973	6.909878524	6.051329077999999	5.86297307
LTA4H	1.300568259	2.297575883	1.4561362969999998	1.406058931	6.68567569	1.271737902	1.520509228	1.382921281	5.082322335
LTB	1.237082614	1.26865548	3.92766655	1.263260098	1.24109806	1.356194413	1.255038493	1.309002019	1.290042047
LTB4R	1.627081412	4.010458363	2.617744729	2.056501871	1.7984414640000002	2.544291034	2.727589755	2.131176988	2.187972154
LTB4R2	7.212877099	7.369215172500001	7.2247661325	7.138969028	5.9595809005	6.624524996	7.444299266	8.3751235375	8.165872854
LTBP1	7.617408526	4.334916562	3.26257551	6.585043045	7.4743152639999995	2.1419502930000003	2.990540698	7.952584149	4.48752483
LTBP2	4.20056373375	4.075995756749999	3.66917491575	3.2957130547499998	2.8994110335	3.30761898775	3.836561652	4.30244126875	3.57847151975
LTBP3	3.157470621	4.301750825499999	5.352774086	5.716607019	3.1401407705	3.665769698	5.3510714115	6.003310344499999	3.1450810675
LTBP4	4.631207376	1.570996755	1.5644690655	4.15178795	4.8528424915	2.326231564	1.5902268405	1.3499591175	1.4298863380000002
LTBR	4.428704122	5.813005962	2.618506269	1.956287776	3.37954853	5.891017012000001	2.5856983369999997	2.8601595439999996	2.7404147560000003
LTC4S	2.363225489	5.396849207000001	4.23606972	3.1065693960000003	2.3674815330000003	3.254426418	4.5765985019999995	3.533215189	3.608415738
LTF	3.1738487369999997	5.167929923	3.7279472589999996	3.391344479	4.142427393	3.313137759	4.2800029660000005	3.604432535	4.214916382
LTK	5.423459078	7.965306556	6.875654645	6.190971318	5.415345307000001	6.406921238	6.975837627000001	6.652468598	6.598100114
LTV1	1.861626632	2.671671527	2.498549319	1.7659340819999998	1.529689453	1.958736581	2.362238114	2.404095902	2.667846044
LUC7L	5.469757605	8.21759791	6.6414856470000005	6.278250364	5.801094008	7.163232432999999	8.367147097	7.267244441	6.982521357
LUC7L2	4.8678064515	6.7402873235	5.696657386	5.7657061615	4.6461367435	5.078627181	2.762808933	5.668833391500001	5.818964418999999
LUM	1.74520982	3.0553909630000002	2.7388572939999998	2.096579263	1.667552035	2.145065119	2.796747281	2.586375704	2.8581317239999997
LUZP1	5.2733709305000005	5.2431164995	3.846473947	5.159688343	5.9726042785	6.076570251	6.5890582445	6.164458842	5.211291381500001
LUZP2	2.610095383	6.806530409	1.3740946059999999	4.177405856	1.4653955909999998	4.278118986	4.327108806	1.460643441	1.427695572
LUZP4	2.569310644	1.8193780569999998	1.9194752869999998	6.344509576	4.430001334	4.137188072	5.644936903	5.228127505	5.279004541
LUZPP1	1.921028619	4.82305084	6.812323012999999	4.265599572	1.9041806319999999	2.229192622	6.048586555	2.90474174	3.077544968
LVRN	7.91411308	9.597482476	1.8879391890000001	1.5126150930000002	7.1504712679999995	7.004430247999999	10.10831896	6.450531679	7.545234337
LXN	5.907343103	8.686179382999999	6.0864566270000005	6.157754755	6.325826697	5.950050206	6.935981785	6.165044545	6.018645667
LY6D	6.487749687999999	1.855059089	7.943220084	5.579674187999999	6.453063472999999	6.608873541	8.145580281	7.271374826000001	4.388768325
LY6E	5.036499073	6.884924442999999	6.764796972	4.985672789	5.048477274	5.761073961	6.0642070210000005	7.154472465	6.9071766000000006
LY6G5B	1.316531818	1.345204535	1.4010839290000001	1.2999778370000001	1.27740945	3.275019035	5.313856624	1.4894755480000001	1.421549369
LY6G5C	1.855212256	4.6443040689999995	3.1839817580000003	2.984936481	2.178275191	2.897906038	5.045199222	3.968105252	3.6865036339999997
LY6G6C	6.3060711529999995	2.009403891	6.703919218999999	7.731350885	6.253619382999999	7.069174162	6.279992152999999	5.729710613	6.294278068
LY6G6E	6.932021177	8.282825658	8.037554742000001	8.298022385	7.837156297000001	5.407579782999999	7.219105807999999	9.283838151	8.521896417999999
LY6G6F	2.310771248	4.604120576000001	3.24545957	3.634246862	2.088718857	4.018167714	3.840044067	4.47328667	3.7896553060000002
LY6H	2.4669440480000002	6.087932636000001	3.996734346	4.5729540680000005	2.430359413	3.071468238	4.1549264	3.737760638	3.9762554310000002
LY6K	5.4747293966666675	7.317104417333333	6.273326908666667	7.021302321	5.953759988666666	6.386017021333334	7.806547441	7.2257660626666675	5.700038429
LY75	5.056416894	7.733724642	6.507023558999999	5.971621419	5.5485953210000005	6.384996416	7.225489268	6.427591292000001	6.469096104
LY86	6.229877452	6.539367588999999	2.572441591	4.955505703	5.859432142	3.723847819	2.626411606	5.72530968	5.416824691
LY9	5.411432077000001	1.588421963	5.220539844	4.882632837	5.931962901	5.652163884	2.569115763	3.2825298939999996	5.645957961000001
LY96	6.950830757	8.314039246	7.60258127	7.075562591000001	6.50880882	7.287195174	8.006845478999999	7.470183327000001	7.714929464
LYAR	2.465685728	5.8274629760000005	4.790669687	3.430763522	1.6173322980000002	3.727422029	2.4833781530000003	2.502058996	1.668340704
LYG1	4.174665224	4.172725993	3.374590052	3.4090750689999996	3.083057747	7.144260321	7.404503196	5.39361566	4.583143631
LYG2	4.538934309	8.69549091	5.28535259	2.011233894	4.779447907	4.830145715	6.913078291000001	5.164702617	4.604895372
LYL1	9.309998104	4.251733214	8.585694266	8.531794928	7.2417519420000005	7.753570298	3.351172866	7.918529154	6.355768423
LYN	5.532753928300001	5.5491746213	4.869059614899999	5.5670550749	6.4509621095	5.548411912000001	6.0025141392	5.899579172699999	5.848996808600001
LYNX1	7.085494494999999	7.854310759333333	6.82764372	5.2750369673333335	6.854842402333333	7.993514259666665	6.7251472386666675	8.194171590333333	5.9306857026666675
LYPD1	4.033355603	6.478333162	5.062163135	6.574888124	5.5516430375	5.445017998	5.713765253999999	5.6390279005	5.970584298
LYPD2	1.3176353090000001	1.3907339490000001	1.408003088	1.2960550929999999	1.293342871	1.331213479	1.486830246	1.428870976	1.4022877480000002
LYPD3	4.706256773	5.97052665	4.4011442590000005	5.9653950705	5.373806746	5.595166623500001	7.189497562	4.960528868	4.1109680025
LYPD4	1.561436529	1.831918505	1.996845354	1.53384714	1.391674298	1.6812425690000001	1.8926551630000001	2.100572292	2.198472078
LYPD5	3.9985726180000003	2.240736075	2.255161443	2.239020538	6.437232775	5.64433166	2.322437681	2.163742201	2.3639178419999998
LYPD6	6.505801535	1.659700877	4.74832513	2.088564669	7.107238447	3.688628462	2.6221545490000002	1.291573172	1.234734658
LYPD6B	3.038646537	6.169391946	1.680902158	4.024204319	1.218206649	1.3576480430000002	1.261405339	4.6425688460000005	1.316092619
LYPLA1	6.141162463000001	6.256318869	4.1472292685	6.3833350575	7.8036398380000005	7.328358511499999	3.524374859	3.0069451215	5.85394231
LYPLA2	1.4336428540000001	3.34962816	2.043981434	1.683640964	1.60513212	1.4923611719999998	2.0827876219999997	1.685169837	1.6780054880000002
LYPLA2P1	2.941422345	4.696453506	3.780059904	2.91221711	2.647451844	2.7764356230000002	3.937641961	3.683133681	3.814907481
LYPLAL1	2.9423538839999996	7.663209434	2.4003876969999998	3.978280688	5.071585449	3.934868331	7.081080651000001	3.943212803	1.7278211369999998
LYRM1	8.635407487	2.4900454130000003	7.07789816	1.585743895	6.044739713999999	2.788736573	1.676948597	6.342635651	6.667525163
LYRM2	4.6891863885	6.041226028500001	4.894581855999999	5.5077319895	4.629679683	4.536007783500001	4.9829579289999995	4.686855199	5.248777595
LYRM4	5.0995882908	3.8059360171999996	4.1316845036	5.044958598399999	5.0538589266	4.4616158672	2.9366030644	2.6735618486	4.6609593304
LYRM5	1.35730519	1.6561252569999998	1.4645257530000002	1.3664248680000002	2.368085666	1.337366395	1.582175329	1.24053994	1.4364624240000001
