Gene_Symbol	GSM1187673	GSM1187674	GSM1187675	GSM1187676	GSM1187677	GSM1187678
ADGRG5	6.91344	7.06913	6.9625	6.90155	6.86113	6.89468
ADGRG6	10.0061	9.66473	9.31143	8.35367	9.29772	9.29228
ADGRG7	5.51045	5.17903	5.54601	5.50593	5.06058	5.20009
ADGRL1	8.47206	8.71767	8.54416	8.810369999999999	8.35155	8.46476
ADGRL2	11.0573	10.674000000000001	10.211	10.6024	11.1464	10.6614
ADGRL3	5.180630000000001	5.38015	6.15322	5.10037	5.2335400000000005	5.21799
ADGRL4	11.5847	11.2278	10.8716	10.1256	11.6471	10.6783
ADGRV1	5.43344	5.4025099999999995	5.2863	5.37067	5.295059999999999	5.32217
ADH1A	6.53665	6.88863	6.50859	7.269089999999999	6.84054	6.722
ADH1B	5.40268	5.7449900000000005	5.3389999999999995	6.782610000000001	5.3024	5.31661
ADH1C	5.81387	6.12737	6.36942	6.38456	6.13056	5.9836800000000006
ADH4	4.07943	3.62625	3.94551	4.12056	3.81085	3.9723800000000002
ADH6	4.93334	5.1160000000000005	4.72779	4.78523	4.9095	4.832669999999999
ADH7	5.44802	5.58485	5.28996	5.48993	5.31974	5.36449
ADHFE1	7.5678399999999995	7.21347	7.95022	8.65639	7.304760000000001	7.056139999999999
ADI1	10.7996	10.8178	10.8755	10.9341	10.5915	10.7449
ADIG	7.40977	7.30247	7.393510000000001	7.400460000000001	7.341939999999999	7.500660000000001
ADIPOQ	6.86326	6.65605	6.71177	6.69867	6.50274	6.67017
ADIPOR1	12.2113	12.215	12.1394	12.0716	12.3754	12.2722
ADIPOR2	9.8448	9.82991	9.84062	9.79845	9.78078	10.0207
ADIRF	8.31035	8.45399	8.02037	8.10322	8.31879	8.012
ADK	9.37063	9.35003	9.251719999999999	9.93167	9.38632	9.224260000000001
ADM	11.2471	11.7287	12.0465	12.9493	11.9132	11.892999999999999
ADM2	9.21994	9.09658	9.259960000000001	9.071110000000001	9.01202	9.246410000000001
ADNP	9.67101	9.59647	9.6972	9.83836	9.67027	9.81563
ADNP2	8.74313	8.605360000000001	8.951419999999999	8.54832	8.64829	8.74501
ADO	9.75276	9.71603	9.640880000000001	9.46379	9.72997	9.70934
ADORA1	8.57806	8.492	8.435830000000001	8.72075	8.51005	8.830960000000001
ADORA2A-AS1	7.7015	7.66315	7.636769999999999	7.609260000000001	7.66445	7.59815
ADORA2B	8.3861	8.580869999999999	8.58082	8.693019999999999	8.46214	8.74612
ADPGK	9.875210000000001	9.899230000000001	9.77634	9.64921	9.68745	10.1623
ADPRH	7.14911	7.355360000000001	7.21295	7.41115	7.26865	7.2416100000000005
ADPRHL1	7.35394	7.22785	7.5408100000000005	7.660310000000001	7.5954	7.40389
ADPRHL2	9.22508	9.13872	9.144589999999999	8.93907	9.04481	9.1584
ADPRM	7.175839999999999	7.3889	7.64831	7.70915	7.3712	7.54727
ADRA1A	6.02564	5.98754	5.83199	6.0225800000000005	5.93337	6.02805
ADRA1B	7.99419	8.17586	8.17275	7.838369999999999	7.81877	7.8277399999999995
ADRA1D	8.01159	8.2044	8.13241	7.90148	8.14145	8.045960000000001
ADRA2A	8.73438	8.94259	8.73206	9.683	9.02188	9.89396
ADRA2B	7.95407	8.008230000000001	8.0679	8.72873	7.78213	7.80992
ADRA2C	8.74179	8.88771	9.27524	8.9615	8.781830000000001	8.975710000000001
ADRB1	9.27368	9.284310000000001	9.040239999999999	9.15897	8.96897	9.03255
ADRB2	6.68158	6.84408	6.747960000000001	6.669860000000001	6.41291	6.51187
ADRB3	6.570760000000001	6.690060000000001	6.39609	6.48096	6.4478599999999995	6.46064
ADRM1	10.8926	10.9281	10.8475	10.4843	10.8912	10.8972
ADSL	9.79688	9.60821	9.77979	9.89631	9.92372	9.89123
ADSS	9.16615	8.96035	9.05289	9.009780000000001	9.15525	9.10944
ADSSL1	8.38146	8.133410000000001	8.43982	8.69271	8.77866	8.36173
ADTRP	6.98223	7.156960000000001	7.1355	7.019019999999999	6.78675	7.17702
AEBP1	11.8607	12.1622	11.9658	12.3121	11.8811	11.8286
AEBP2	9.63087	9.71616	9.81586	9.74982	9.74165	9.74571
AEN	9.3153	9.42523	9.50402	8.920160000000001	9.25037	9.32216
AES	11.1873	11.1283	11.1712	10.9108	10.9746	11.0197
AFAP1	10.9253	10.9567	10.9368	10.5794	10.6334	10.536
AFAP1-AS1	6.635689999999999	6.65658	6.695939999999999	6.597689999999999	6.838760000000001	6.38656
AFAP1L1	7.67437	7.82181	8.4279	7.891210000000001	7.53103	7.435289999999999
AFAP1L2	6.39737	6.50545	6.32027	6.21295	6.417590000000001	6.38591
AFDN	7.821110000000001	7.817360000000001	8.04815	7.9632	7.81889	7.987489999999999
AFF1	10.7127	10.6038	10.8394	11.0951	10.8037	10.6923
AFF2	7.21731	7.660819999999999	7.923310000000001	7.5434399999999995	7.3737699999999995	7.3898399999999995
AFF3	6.94835	6.8046	7.7366	6.71091	7.1931199999999995	6.95895
AFF4	11.4047	11.4443	11.5406	11.3349	11.3717	11.4652
AFG1L	7.4026	7.37415	7.4474800000000005	7.7963	7.405239999999999	7.67294
AFG3L1P	7.46413	7.36095	7.3502	7.2868	7.4382399999999995	7.405639999999999
AFG3L2	8.79261	8.75007	8.96343	8.89294	8.838389999999999	8.819139999999999
AFM	5.06644	5.09004	4.54171	4.770980000000001	4.60815	4.85216
AFMID	8.755419999999999	8.69747	8.6261	8.86425	8.88181	8.79495
AFP	5.37654	4.91248	5.3076099999999995	4.814019999999999	5.48117	5.15792
AFTPH	9.10845	9.18425	9.17837	9.251539999999999	9.2427	9.26657
AGA	10.2346	9.90098	9.519160000000001	9.25155	10.0902	9.69173
AGAP1	9.6871	9.59773	9.622580000000001	9.67067	9.59653	9.84229
AGAP2	7.91339	8.11991	7.92877	7.90857	7.8327100000000005	7.86872
AGAP3	8.72262	8.80167	8.73973	8.93168	8.77213	8.85742
AGBL1	6.22492	6.15965	5.84115	6.1765300000000005	5.807580000000001	5.6514
AGBL2	6.37175	6.40554	6.37855	6.77935	6.38754	6.55439
AGBL3	4.33039	4.72515	4.50676	4.4356	4.52011	4.4423900000000005
AGBL4	6.10452	6.30629	6.41414	6.1144300000000005	6.06721	6.13775
AGBL5	8.48819	8.60333	8.56018	8.739130000000001	8.54219	8.55578
AGER	7.803303333333333	7.7663633333333335	7.751989999999999	7.905449999999999	7.863106666666667	7.993149999999999
AGFG1	12.0755	12.0113	12.0658	11.9113	11.9985	12.004000000000001
AGFG2	7.97854	8.05696	7.91343	7.863060000000001	7.928939999999999	7.971769999999999
AGGF1	9.512039999999999	9.76005	9.83315	9.934569999999999	9.751489999999999	9.71375
AGK	9.04974	8.82938	8.93515	8.7743	8.97072	9.072189999999999
AGL	8.88521	8.67857	8.83882	8.8184	8.501489999999999	8.58007
AGMAT	7.872539999999999	8.02403	7.98307	7.94458	8.21745	8.16554
AGMO	5.34796	4.9995199999999995	4.31873	6.03135	4.90838	4.69874
AGO1	10.0731	10.1092	9.87969	10.1527	10.0676	10.1451
AGO2	9.28402	9.26518	9.31074	9.55065	9.2221	9.32606
AGO3	9.4956	9.44387	9.48173	9.50145	9.43708	9.489339999999999
AGO4	8.3707	8.1351	8.51802	8.40334	8.35449	8.40775
AGPAT2	9.85277	9.75239	9.67871	9.79192	9.71684	9.89569
AGPAT3	9.91954	9.91023	9.95385	9.823310000000001	9.83314	9.885639999999999
AGPAT4	8.148660000000001	8.08208	8.08571	8.41455	8.0821	8.32509
AGPAT4-IT1	6.82605	6.97708	6.840260000000001	6.97646	7.02614	7.1721699999999995
AGPAT5	9.09844	9.21043	9.09095	8.748439999999999	8.99805	9.27637
AGPS	9.56028	9.634789999999999	9.45215	9.11619	9.58879	9.457230000000001
AGR2	4.30426	4.99256	4.80504	4.79385	4.77769	4.52969
AGR3	3.8179	3.49284	3.5364400000000002	3.66589	3.52451	3.8783
AGRN	9.2302	9.36328	9.28111	8.741760000000001	8.90635	9.04203
AGRP	7.9878	8.01706	7.98257	7.7605	7.99494	7.871589999999999
AGT	7.16392	7.11068	7.34882	10.284	7.12185	7.548039999999999
AGTPBP1	7.83288	8.018469999999999	8.06005	8.4614	8.112	7.852810000000001
AGTR1	9.19378	8.81143	8.34746	10.0336	8.51009	8.21827
AGTR2	4.57302	4.51246	4.39471	4.14882	4.25102	4.0237
AGXT	7.90152	7.811160000000001	7.7229	7.603260000000001	7.68265	7.79666
AGXT2	6.4143099999999995	6.43228	6.45443	6.338830000000001	6.46165	6.27334
AHCY	9.614989999999999	9.48832	9.67721	9.62608	9.62444	9.56949
AHCYL1	11.6425	11.6644	11.626	11.8757	11.7676	11.845999999999998
AHCYL2	9.19988	9.37995	9.44	9.69833	9.4535	9.38942
AHDC1	8.726180000000001	8.94305	8.73398	8.903939999999999	8.62946	8.76416
AHI1	8.86505	9.06995	8.75971	8.98451	8.74014	9.02722
AHNAK	12.1793	12.3155	12.2886	12.2107	11.9845	11.9763
AHNAK2	10.7811	10.6048	11.1553	11.7619	10.8475	10.3169
AHR	11.3151	11.2447	11.1478	10.4394	10.8144	10.4585
AHSA1	9.284419999999999	9.22992	9.24796	9.108789999999999	9.34435	9.384960000000001
AHSA2	8.74348	8.60228	8.42945	9.3877	9.25896	9.10715
AHSG	5.361190000000001	5.65017	5.64006	5.5203	5.5319400000000005	5.26928
AHSP	5.57102	5.8225	5.5304	5.4048300000000005	5.25253	5.32057
AICDA	6.59656	6.86015	6.52116	6.742189999999999	6.36019	6.42605
AIDA	9.408135	9.542905000000001	9.38781	9.56186	9.594225	9.54833
AIF1	5.46481	5.4388	5.36297	5.496950000000001	5.39077	4.99709
AIF1L	6.71548	6.666119999999999	6.8338	7.652839999999999	6.83447	6.9174
AIFM1	8.43052	8.408760000000001	8.39747	8.51538	8.50452	8.45932
AIFM2	8.06889	7.80433	8.39237	8.18183	7.719939999999999	7.86503
AIFM3	7.46327	7.47744	7.3803	7.365419999999999	7.39973	7.36468
AIG1	8.99204	8.98138	9.26936	9.33352	9.22078	9.60781
AIM2	5.04694	4.61718	4.7777	5.04296	5.25298	5.47609
AIMP1	8.32162	8.386280000000001	8.44391	8.67484	8.476289999999999	8.49985
AIP	8.83982	8.79317	8.781830000000001	9.1435	8.84428	8.89996
AIPL1	7.48618	7.63255	7.42214	7.39036	7.377389999999999	7.5288699999999995
AIRE	8.544310000000001	8.51417	8.47	8.46716	8.29248	8.3494
AJAP1	6.729030000000001	6.7272	6.58005	6.65433	6.52626	6.69905
AJUBA	9.62553	9.61542	9.747110000000001	9.77951	9.62829	9.8521
AK1	9.67348	10.0216	9.182780000000001	9.41572	9.37272	9.59833
AK2	10.530685	10.406775	10.28749	10.14994	10.421015	10.670729999999999
AK3	10.4095	10.4942	10.6926	10.582	10.6275	10.3055
AK4	10.592469999999999	10.763349999999999	10.736305	10.479105	10.577024999999999	10.695985
AK5	10.0235	9.74179	10.3188	10.6595	10.5494	10.4526
AK7	5.14623	5.04622	5.38722	5.62755	5.08139	5.16935
AK8	7.22225	7.26017	7.3437	7.739260000000001	7.359430000000001	7.227360000000001
AK9	5.048916666666666	5.077789999999999	5.21218	5.623453333333334	5.101843333333334	5.07123
AKAP1	8.32521	8.156130000000001	8.45917	8.69392	8.24969	8.4127
AKAP3	6.41507	6.42244	6.541180000000001	6.22138	7.1832	6.28333
AKAP4	5.49737	5.67494	5.66308	5.44099	5.53165	5.49737
AKAP5	5.384930000000001	5.28057	5.29899	5.11586	5.17401	5.28326
AKAP6	5.70591	6.0151699999999995	6.01125	5.70296	5.57338	5.68527
AKAP7	6.4919400000000005	6.4585	6.66569	6.7984	6.448580000000001	6.55771
AKAP8	9.358239999999999	9.37738	9.54379	9.27467	9.36223	9.33084
AKAP8L	9.63894	9.85025	9.90513	9.810789999999999	9.82369	9.86745
AKAP9	9.037939999999999	9.11828	8.82365	8.70531	8.99242	8.99372
AKAP10	8.759780000000001	8.85166	8.90322	8.833639999999999	8.90198	8.93754
AKAP11	9.50329	9.50739	9.52413	9.49543	9.54152	9.54999
AKAP12	9.86651	9.698039999999999	10.073	10.5632	9.788860000000001	8.988010000000001
AKAP13	9.52938	9.556460000000001	9.61121	9.67902	9.474789999999999	9.44285
AKAP14	4.57546	4.431830000000001	4.5189	4.63242	4.450019999999999	4.52137
AKIP1	9.579239999999999	9.417489999999999	9.56953	9.402289999999999	9.53209	9.38823
AKIRIN1	10.4006	10.4113	10.252	9.90335	10.3147	10.4272
AKIRIN2	10.295	10.2985	10.4438	10.2012	10.378	10.4391
AKNA	8.64258	8.61095	8.99222	8.7079	8.61688	8.601939999999999
AKNAD1	5.18369	5.22829	5.19196	5.244730000000001	5.02578	5.07177
AKR1A1	9.989360000000001	10.2327	10.3882	10.3258	10.3019	10.1266
AKR1B1	11.6664	11.6864	12.0118	11.8522	11.7243	11.6853
AKR1B10	4.86184	5.5331	5.415769999999999	5.12965	4.90396	5.18639
AKR1C1	8.703524999999999	8.823315	8.601220000000001	9.5946	8.67391	8.43836
AKR1C2	9.90894	10.103	9.13903	10.9978	9.587639999999999	8.9683
AKR1C3	8.19558	9.01428	8.38085	9.7629	8.5746	7.83387
AKR1C4	4.66395	4.4897599999999995	4.55685	4.51089	4.32115	4.1885900000000005
AKR1C6P	5.7298800000000005	5.86923	5.8741699999999994	5.93992	5.36664	5.547219999999999
AKR1C8P	5.61855	5.7503400000000005	5.50703	5.658180000000001	5.82982	5.67304
AKR1D1	4.8856	5.0392	4.73894	4.41147	4.67715	4.62951
AKR1E2	8.47246	8.533439999999999	8.60674	9.0346	8.66117	8.86316
AKR7A2	10.6123	10.6493	10.8061	10.8864	10.613	10.731
AKR7A2P1	7.36989	7.320119999999999	7.41338	7.482139999999999	7.39235	7.47003
AKR7A3	7.55624	7.59333	7.729439999999999	7.67042	7.49897	7.390110000000001
AKR7L	6.4827699999999995	6.87096	6.95415	7.05467	6.7251	7.003439999999999
AKT1	11.4145	11.5207	11.4152	11.2351	11.3519	11.4815
AKT1S1	10.3527	10.4085	10.3789	10.3219	10.4817	10.399000000000001
AKT2	11.5075	11.6367	11.5107	11.6752	11.6103	11.7005
AKT3	10.6211	10.4362	10.3657	10.2915	10.4217	10.3598
AKTIP	9.09188	9.31913	8.75619	8.96358	9.17793	9.01114
ALAD	9.14714	9.32305	9.29808	9.279819999999999	9.15207	9.19789
ALAS2	7.53235	7.583989999999999	7.51394	7.5136199999999995	7.2441699999999996	7.488160000000001
ALB	4.87116	4.8326199999999995	5.10619	4.97161	4.84938	5.07116
ALCAM	11.8925	12.3192	11.6242	11.9891	12.0268	11.9227
ALDH1A1	5.64736	6.50588	6.4431400000000005	5.97623	5.87731	6.23846
ALDH1A2	6.50436	6.38295	6.31365	6.40434	6.485930000000001	6.1798
ALDH1A3	8.826265	8.743895	8.945419999999999	8.660879999999999	8.60345	8.836545000000001
ALDH1B1	11.6874	11.968	12.1435	10.78	11.2645	11.6026
ALDH1L1	7.32057	7.46585	7.1546899999999996	7.12477	7.319380000000001	7.2646
ALDH1L2	11.4151	11.3649	11.2071	10.9894	11.4201	11.6135
ALDH2	9.19621	8.75121	9.102089999999999	10.3096	9.87074	9.750210000000001
ALDH3A1	7.68905	7.7100100000000005	7.51737	7.6906	7.3777	7.53258
ALDH3A2	8.52556	8.46289	8.583960000000001	9.544030000000001	8.76895	8.70745
ALDH3B1	10.1873	9.98785	10.25	10.1004	9.93985	9.97608
ALDH3B2	7.18606	7.223330000000001	7.06394	7.062069999999999	6.9725	7.058680000000001
ALDH4A1	7.862710000000001	7.690460000000001	8.002189999999999	7.9549	7.665939999999999	7.43393
ALDH5A1	6.84468	6.685010000000001	6.91415	7.02327	6.85084	6.890439999999999
ALDH6A1	7.801785	7.477024999999999	7.5487400000000004	8.296299999999999	7.85344	7.692075000000001
ALDH7A1	9.61786	9.88108	9.84861	9.67773	10.0047	9.82523
ALDH8A1	5.9934400000000005	5.90954	6.08124	5.9215	6.13606	6.03213
ALDH9A1	10.5409	10.3159	10.4946	10.6886	10.3574	10.341
ALDH16A1	8.715819999999999	8.81144	8.73926	8.79703	8.7344	8.68115
ALDH18A1	11.0107	11.1663	10.4578	10.2175	10.9374	11.0549
ALDOA	11.3409	11.323	11.2994	11.2853	11.2959	11.3092
ALDOAP2	8.42207	8.32519	8.35399	8.19145	8.358839999999999	8.3615
ALDOB	6.56398	6.44526	6.43665	6.32481	6.3013	6.39377
ALDOC	10.7929	10.742	11.0838	10.7769	10.9181	11.2038
ALG1	9.9429	10.026	9.95318	9.993319999999999	10.0016	10.0329
ALG1L	6.75634	6.7026699999999995	6.44083	6.32606	6.55117	6.810639999999999
ALG2	9.80967	9.72777	9.768989999999999	9.56703	9.766919999999999	9.78542
ALG3	12.0935	12.071	11.8651	11.8678	12.1497	12.1993
ALG6	7.20551	7.0628899999999994	7.1124600000000004	7.448919999999999	7.23728	7.16672
ALG8	10.7358	10.7663	10.6589	10.7921	10.9375	11.0292
ALG9	10.3652	10.2562	10.3114	10.3478	10.3534	10.45
ALG12	9.62451	9.65222	9.50959	9.77697	9.51853	9.62318
ALG13	8.239090000000001	8.15075	8.127985	8.260295	8.385315	8.497815000000001
ALG14	8.510760000000001	8.4536	8.58248	8.4442	8.36938	8.54007
ALKAL1	5.78316	5.8312800000000005	5.73685	6.01623	5.62298	5.78505
ALKAL2	8.62438	8.512030000000001	8.53293	8.45808	8.481119999999999	8.44731
ALKBH1	8.454830000000001	8.384739999999999	8.27098	8.67515	8.61329	8.592
ALKBH2	7.75166	7.512910000000001	7.6353	7.92475	7.81721	7.77433
ALKBH3	9.50136	9.32727	9.60633	9.48232	9.35549	9.36239
ALKBH4	7.71785	7.9338	7.80041	7.8554	7.88355	7.764710000000001
ALKBH5	11.257	11.4801	11.2842	11.261	11.3171	11.4555
ALKBH6	9.84786	9.679039999999999	9.69565	9.63743	9.78612	9.89371
ALKBH7	8.28548	8.19437	8.273060000000001	8.2147	8.00535	8.1117
ALKBH8	7.217239999999999	7.1815	7.09686	6.90235	7.139460000000001	7.22717
ALLC	5.72039	5.59324	5.45674	5.52616	5.37275	5.75099
ALMS1	8.52171	8.265889999999999	8.63608	8.573360000000001	8.5313	8.60405
ALMS1P1	6.333419999999999	6.1817400000000005	6.03841	6.2778	6.580430000000001	6.25761
ALOX5	7.28683	7.18324	7.21502	6.94417	7.107939999999999	6.9630600000000005
ALOX5AP	7.49914	7.35797	7.19295	6.99367	7.02533	7.21369
ALOX12	6.72042	6.67041	6.7355100000000006	6.711689999999999	6.65332	6.67335
ALOX12B	7.43048	7.807510000000001	7.61758	7.41977	7.39297	7.25657
ALOX12P2	6.3261199999999995	6.54976	6.28199	6.3878900000000005	6.19608	6.402080000000001
ALOX15	6.95538	6.900360000000001	7.00816	6.7892399999999995	6.781389999999999	6.94279
ALOX15B	8.02742	8.04998	7.9749	8.11252	8.06959	8.108239999999999
ALOXE3	7.050330000000001	6.9710600000000005	7.073339999999999	6.99797	6.8718	6.956060000000001
ALPK1	8.523710000000001	8.28392	8.74463	8.9	8.67632	8.473510000000001
ALPK2	9.1573	9.50741	9.3099	8.72795	9.30211	9.391060000000001
ALPK3	7.8686300000000005	7.797969999999999	7.80587	7.6576699999999995	7.685810000000001	7.370360000000001
ALPL	7.769830000000001	8.0583	7.3399399999999995	11.0571	7.83978	8.5299
ALPP	6.79132	6.92025	6.75708	6.769465	6.83557	6.903705
ALPPL2	7.900919999999999	7.981039999999999	7.87971	7.8	7.77428	7.82172
ALS2	8.03796	7.869210000000001	8.01527	7.882510000000001	7.932760000000001	8.024939999999999
ALS2CL	7.61574	7.6068	7.58895	7.4534199999999995	7.518039999999999	7.63351
ALS2CR12	6.52035	6.49374	6.545640000000001	7.31807	6.90561	6.747669999999999
ALX1	7.63076	6.93098	7.32741	6.76512	8.32477	7.292489999999999
ALX3	8.07005	8.232660000000001	8.09485	8.08318	8.03894	8.02385
ALX4	7.9591	8.03359	7.809639999999999	7.88968	7.8493	7.9301699999999995
ALYREF	11.0242	11.079799999999999	11.0703	10.437999999999999	11.0965	11.0696
AMBN	5.08635	4.93105	5.23762	5.07209	5.10421	5.22515
AMBP	6.95862	7.035819999999999	6.98035	7.220839999999999	6.69683	6.79522
AMBRA1	8.84522	8.76303	8.96989	9.09752	8.81172	8.8702
AMD1	9.29764	9.404739999999999	9.12133	8.852789999999999	9.15669	9.33845
AMDHD1	6.91248	7.062810000000001	6.7807	6.71737	6.73797	6.83592
AMDHD2	9.40969	9.22448	9.64237	9.645539999999999	9.26194	9.10937
AMELX	5.625769999999999	5.636369999999999	5.5955900000000005	5.43691	5.3345400000000005	5.36621
AMELY	4.83597	5.16793	4.80448	4.771730000000001	4.8594800000000005	4.7991
AMER1	7.552410000000001	7.55618	7.5209399999999995	7.5819	7.607819999999999	7.44645
AMER2	7.03305	7.16512	7.0816300000000005	7.002280000000001	7.01905	6.93461
AMER3	7.379389999999999	7.47779	7.38422	7.3586	7.12993	7.18543
AMFR	10.5959	10.4538	10.7012	10.8403	10.7444	10.7927
AMH	9.096110000000001	9.07659	9.06922	9.04474	8.94236	8.98751
AMHR2	7.20569	7.13134	7.12932	7.00608	6.98703	6.94566
AMIGO1	8.61406	8.84603	8.8774	8.83078	8.6603	8.51543
AMIGO2	9.52893	9.900689999999999	9.09762	5.97587	8.76479	9.00027
AMIGO3	8.1951	8.282160000000001	8.131269999999999	8.01897	8.1675	8.28154
AMMECR1	9.51951	9.187389999999999	9.36059	8.90022	9.1821	9.10411
AMMECR1L	9.49943	9.25733	9.30233	9.14997	9.296	9.41537
AMN	8.69735	8.6081	8.5417	8.62964	8.57519	8.62478
AMN1	7.0421	7.13197	7.107239999999999	6.96546	7.18877	7.279160000000001
AMOT	8.58826	8.74663	8.84795	8.62973	7.97805	8.357999999999999
AMOTL1	9.46797	9.67442	9.63562	9.35405	9.39762	9.403889999999999
AMOTL2	9.930010000000001	10.0661	10.4513	10.0933	9.60953	10.0008
AMPD1	5.44477	5.600619999999999	5.71615	5.20432	5.26789	5.4938199999999995
AMPD2	9.95393	10.2167	9.71908	9.74277	10.0523	10.1921
AMPD3	8.35493	8.26348	9.06594	9.0039	8.59378	8.47366
AMPH	7.175	7.39328	7.74942	9.15634	7.935569999999999	7.82688
AMTN	4.84828	4.80746	4.713030000000001	4.73341	4.4798	4.62821
AMZ1	8.08737	8.21303	8.12598	7.931939999999999	7.93305	8.07653
AMZ2	11.5793	11.5245	11.4479	11.7439	11.9209	11.7263
AMZ2P1	8.42452	8.21234	8.835510000000001	9.26118	9.08159	8.655
ANAPC1	8.11353	8.01418	8.15536	8.27427	8.230269999999999	8.09871
ANAPC2	8.83479	8.80125	8.68453	8.669139999999999	8.70012	8.78463
ANAPC4	9.44788	9.31208	9.50202	9.47049	9.63335	9.57591
ANAPC5	10.8814	10.9311	10.5882	10.5219	10.6584	10.78
ANAPC7	9.52893	9.586780000000001	9.59492	9.385660000000001	9.56515	9.76138
ANAPC10	7.388560000000001	7.28835	7.61355	7.27485	7.32685	7.47474
ANAPC11	8.605075	8.552075	8.440915	8.329825	8.40286	8.423435000000001
ANAPC13	9.962760000000001	10.4002	9.96347	10.3204	9.91013	10.0022
ANAPC15	11.4079	11.2732	11.4389	11.2166	11.4887	11.5076
ANAPC16	9.00313	9.08325	9.19736	9.5263	9.09793	9.12002
ANGEL1	8.69223	8.65945	8.79261	8.8486	8.761619999999999	8.84641
ANGEL2	8.15523	8.04465	8.11978	8.38771	8.4146	8.3868
ANGPT1	7.245139999999999	8.56197	8.27444	7.18964	8.27655	7.534510000000001
ANGPT2	6.15827	6.45753	6.09023	6.87666	5.853	6.20043
ANGPT4	6.625369999999999	6.87569	6.65932	6.59179	6.74558	6.5115
ANGPTL1	7.8396300000000005	7.841469999999999	7.81951	7.92426	7.86773	7.73491
ANGPTL2	11.3915	11.2623	11.7161	12.7397	11.9752	11.5282
ANGPTL3	3.7174099999999997	3.6650300000000002	3.46175	3.7321699999999995	3.7442599999999997	3.6343699999999997
ANGPTL4	9.056410000000001	9.55452	9.11802	9.482669999999999	9.73075	9.606810000000001
ANGPTL5	3.6508800000000003	4.07913	4.00902	3.6050800000000005	3.8593300000000004	3.5606699999999996
ANGPTL6	8.60034	8.66848	8.54785	8.52776	8.554839999999999	8.53329
ANGPTL7	6.47079	6.1056	6.12071	6.03276	6.1262300000000005	6.12071
ANGPTL8	7.82315	7.90517	7.93315	7.750710000000001	7.918989999999999	7.807639999999999
ANK1	7.26483	7.62224	7.362010000000001	7.124219999999999	7.24008	7.20879
ANK2	8.80626	8.85939	9.21188	9.02552	8.97055	8.37775
ANK3	6.25789	6.11261	6.15188	6.50126	6.03815	5.796
ANKAR	5.99205	5.95985	5.79997	6.444780000000001	6.4339	6.3102800000000006
ANKDD1A	8.1974	8.209769999999999	8.19416	8.4756	8.07586	8.075439999999999
ANKDD1B	5.67594	5.79673	5.73719	5.75031	5.88698	5.6002
ANKEF1	5.39507	5.502999999999999	5.7701400000000005	6.68089	6.01714	5.80691
ANKFN1	5.4000699999999995	5.84849	5.47044	5.53041	4.9671400000000006	5.37863
ANKFY1	9.61598	9.54642	9.69823	9.62913	9.52247	9.60792
ANKH	11.1673	11.4798	10.1385	9.91892	10.8367	10.4045
ANKIB1	11.4804	11.5697	11.4906	11.527999999999999	11.4976	11.5091
ANKK1	7.53684	7.5653	7.48195	7.3655800000000005	7.45527	7.212510000000001
ANKLE1	7.206460000000001	7.20562	7.162710000000001	7.021489999999999	7.10514	6.9085
ANKLE2	10.722000000000001	10.729000000000001	10.5602	10.4559	10.6138	10.707
ANKMY1	7.995239999999999	7.9401600000000006	7.767580000000001	7.93878	7.92218	8.02788
ANKMY2	8.76643	8.86187	8.53507	9.10418	8.98744	9.06705
ANKRA2	7.83237	7.56975	7.99304	7.93365	8.050980000000001	7.96214
ANKRD1	11.2581	11.1187	11.1108	6.78875	9.0884	9.33922
ANKRD2	8.17848	8.306939999999999	8.021410000000001	8.18978	8.22449	8.16732
